Date and Time,Weir Flow(L/s),Weir Level(cm)
2020-01-05 10:05:00,20.97198,11.1437
2020-01-05 10:10:00,21.59875,11.3625
2020-01-05 10:15:00,20.72129,11.0562
2020-01-05 10:20:00,22.47648,11.6687
2020-01-05 10:25:00,22.853,11.8
2020-01-05 10:30:00,23.61307,12.0625
2020-01-05 10:35:00,23.35425,11.975
2020-01-05 10:40:00,20.72129,11.0562
2020-01-05 10:45:00,19.875,10.75
2020-01-05 10:50:00,19.875,10.75
2020-01-05 10:55:00,20.59587,11.0125
2020-01-05 11:00:00,21.09725,11.1875
2020-01-05 11:05:00,22.72729,11.7562
2020-01-05 11:10:00,21.34825,11.275
2020-01-05 11:15:00,20.11475,10.8375
2020-01-05 11:20:00,20.11475,10.8375
2020-01-05 11:25:00,20.11475,10.8375
2020-01-05 11:30:00,20.47424,10.9687
2020-01-05 11:35:00,20.11475,10.8375
2020-01-05 11:40:00,19.51524,10.6187
2020-01-05 11:45:00,20.23449,10.8812
2020-01-05 11:50:00,21.22255,11.2312
2020-01-05 11:55:00,23.22854,11.9312
2020-01-05 12:00:00,23.87495,12.15
2020-01-05 12:05:00,22.853,11.8
2020-01-05 12:10:00,21.22255,11.2312
2020-01-05 12:15:00,20.47424,10.9687
2020-01-05 12:20:00,21.22255,11.2312
2020-01-05 12:25:00,21.59875,11.3625
2020-01-05 12:30:00,22.22604,11.5812
2020-01-05 12:35:00,23.74386,12.1062
2020-01-05 12:40:00,21.72379,11.4062
2020-01-05 12:45:00,21.22255,11.2312
2020-01-05 12:50:00,20.97198,11.1437
2020-01-05 12:55:00,19.99474,10.7937
2020-01-05 13:00:00,19.27549,10.5312
2020-01-05 13:05:00,19.63525,10.6625
2020-01-05 13:10:00,23.22854,11.9312
2020-01-05 13:15:00,22.853,11.8
2020-01-05 13:20:00,21.72379,11.4062
2020-01-05 13:25:00,21.97492,11.4937
2020-01-05 13:30:00,21.34825,11.275
2020-01-05 13:35:00,20.847,11.1
2020-01-05 13:40:00,21.97492,11.4937
2020-01-05 13:45:00,20.47424,10.9687
2020-01-05 13:50:00,20.47424,10.9687
2020-01-05 13:55:00,20.3545,10.925
2020-01-05 14:00:00,20.72129,11.0562
2020-01-05 14:05:00,19.0363,10.4437
2020-01-05 14:10:00,19.875,10.75
2020-01-05 14:15:00,20.97198,11.1437
2020-01-05 14:20:00,18.55724,10.2687
2020-01-05 14:25:00,17.495,9.874999
2020-01-05 14:30:00,16.8115,9.6125
2020-01-05 14:35:00,17.039,9.7
2020-01-05 14:40:00,17.495,9.874999
2020-01-05 14:45:00,21.34825,11.275
2020-01-05 14:50:00,18.917,10.4
2020-01-05 14:55:00,19.15588,10.4875
2020-01-05 15:00:00,17.958,10.05
2020-01-05 15:05:00,16.8115,9.6125
2020-01-05 15:10:00,16.69731,9.5687
2020-01-05 15:15:00,16.92512,9.6562
2020-01-05 15:20:00,16.92512,9.6562
2020-01-05 15:25:00,19.51524,10.6187
2020-01-05 15:30:00,20.47424,10.9687
2020-01-05 15:35:00,18.4375,10.225
2020-01-05 15:40:00,18.07774,10.0937
2020-01-05 15:45:00,17.958,10.05
2020-01-05 15:50:00,18.19775,10.1375
2020-01-05 15:55:00,16.24156,9.3937
2020-01-05 16:00:00,17.72312,9.962499
2020-01-05 16:05:00,17.495,9.874999
2020-01-05 16:10:00,16.24156,9.3937
2020-01-05 16:15:00,16.58325,9.525
2020-01-05 16:20:00,18.55724,10.2687
2020-01-05 16:25:00,18.19775,10.1375
2020-01-05 16:30:00,18.55724,10.2687
2020-01-05 16:35:00,18.79699,10.3562
2020-01-05 16:40:00,17.26737,9.7875
2020-01-05 16:45:00,16.01318,9.3062
2020-01-05 16:50:00,17.495,9.874999
2020-01-05 16:55:00,18.917,10.4
2020-01-05 17:00:00,17.83798,10.0062
2020-01-05 17:05:00,20.847,11.1
2020-01-05 17:10:00,20.847,11.1
2020-01-05 17:15:00,19.63525,10.6625
2020-01-05 17:20:00,19.0363,10.4437
2020-01-05 17:25:00,20.11475,10.8375
2020-01-05 17:30:00,19.99474,10.7937
2020-01-05 17:35:00,18.55724,10.2687
2020-01-05 17:40:00,19.99474,10.7937
2020-01-05 17:45:00,21.22255,11.2312
2020-01-05 17:50:00,19.99474,10.7937
2020-01-05 17:55:00,20.47424,10.9687
2020-01-05 18:00:00,18.67725,10.3125
2020-01-05 18:05:00,18.79699,10.3562
2020-01-05 18:10:00,19.0363,10.4437
2020-01-05 18:15:00,21.22255,11.2312
2020-01-05 18:20:00,22.72729,11.7562
2020-01-05 18:25:00,21.22255,11.2312
2020-01-05 18:30:00,22.47648,11.6687
2020-01-05 18:35:00,21.72379,11.4062
2020-01-05 18:40:00,22.853,11.8
2020-01-05 18:45:00,22.47648,11.6687
2020-01-05 18:50:00,24.9225,12.5
2020-01-05 18:55:00,22.10063,11.5375
2020-01-05 19:00:00,22.60188,11.7125
2020-01-05 19:05:00,23.22854,11.9312
2020-01-05 19:10:00,24.52952,12.3687
2020-01-05 19:15:00,29.5474,13.9875
2020-01-05 19:20:00,25.44627,12.675
2020-01-05 19:25:00,24.00574,12.1937
2020-01-05 19:30:00,23.74386,12.1062
2020-01-05 19:35:00,24.00574,12.1937
2020-01-05 19:40:00,23.74386,12.1062
2020-01-05 19:45:00,23.61307,12.0625
2020-01-05 19:50:00,23.87495,12.15
2020-01-05 19:55:00,23.10325,11.8875
2020-01-05 20:00:00,23.10325,11.8875
2020-01-05 20:05:00,22.10063,11.5375
2020-01-05 20:10:00,22.72729,11.7562
2020-01-05 20:15:00,21.8495,11.45
2020-01-05 20:20:00,21.09725,11.1875
2020-01-05 20:25:00,21.97492,11.4937
2020-01-05 20:30:00,21.09725,11.1875
2020-01-05 20:35:00,21.59875,11.3625
2020-01-05 20:40:00,22.72729,11.7562
2020-01-05 20:45:00,20.72129,11.0562
2020-01-05 20:50:00,21.8495,11.45
2020-01-05 20:55:00,21.47348,11.3187
2020-01-05 21:00:00,20.3545,10.925
2020-01-05 21:05:00,21.09725,11.1875
2020-01-05 21:10:00,21.59875,11.3625
2020-01-05 21:15:00,19.51524,10.6187
2020-01-05 21:20:00,21.09725,11.1875
2020-01-05 21:25:00,18.67725,10.3125
2020-01-05 21:30:00,18.79699,10.3562
2020-01-05 21:35:00,18.917,10.4
2020-01-05 21:40:00,18.31749,10.1812
2020-01-05 21:45:00,16.58325,9.525
2020-01-05 21:50:00,22.47648,11.6687
2020-01-05 21:55:00,18.07774,10.0937
2020-01-05 22:00:00,18.31749,10.1812
2020-01-05 22:05:00,17.15306,9.7437
2020-01-05 22:10:00,17.15306,9.7437
2020-01-05 22:15:00,16.46912,9.4812
2020-01-05 22:20:00,15.8995,9.2625
2020-01-05 22:25:00,16.01318,9.3062
2020-01-05 22:30:00,15.67175,9.175
2020-01-05 22:35:00,16.1275,9.35
2020-01-05 22:40:00,17.83798,10.0062
2020-01-05 22:45:00,15.32962,9.0437
2020-01-05 22:50:00,16.8115,9.6125
2020-01-05 22:55:00,15.55743,9.1312
2020-01-05 23:00:00,14.67675,8.7812
2020-01-05 23:05:00,14.56925,8.7375
2020-01-05 23:10:00,13.16769,8.1687
2020-01-05 23:15:00,12.84425,8.0375
2020-01-05 23:20:00,13.70713,8.3875
2020-01-05 23:25:00,12.73745,7.9937
2020-01-05 23:30:00,13.27575,8.2125
2020-01-05 23:35:00,12.73745,7.9937
2020-01-05 23:40:00,11.92695,7.6437
2020-01-05 23:45:00,11.826,7.6
2020-01-05 23:50:00,11.5217,7.4687
2020-01-05 23:55:00,10.813,7.1625
2020-01-06 00:00:00,11.31957,7.3812
